VM,Powerstate,Template,SRM Placeholder,Disk,Disk Key,Disk UUID,Disk Path,Capacity MiB,Raw,Disk Mode,Sharing mode,Thin,Eagerly Scrub,Split,Write Through,Level,Shares,Reservation,Limit,Controller,Label,SCSI Unit #,Unit #,Shared Bus,Path,Raw LUN ID,Raw Comp. Mode,Internal Sort Column,Annotation,Backup status,ClusterInvariantVMMId,Last backup,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server,VI SDK UUID
P-WWW4-OL-01-NEW,poweredOn,False,,Hard disk 1,,,,112650.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-05] P-WWW4-OL-01-NEW/P-WWW4-OL-01-NEW.vmdk,,,,,,,,,,,,,,,,,
P-WWW4-OL-01-NEW,poweredOn,False,,Hard disk 2,,,,204810.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,1,,[FS1-P-ESX-VM-05] P-WWW4-OL-01-NEW/P-WWW4-OL-01-NEW_1.vmdk,,,,,,,,,,,,,,,,,
T-DB-GALERA-OL95-03,poweredOn,False,,Hard disk 1,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-07] T-DB-GALERA-OL95-03/T-DB-GALERA-OL95-03.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 1,,,,49725.44,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 2,,,,7045.12,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,1,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_1-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 3,,,,25600.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,2,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_2-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 4,,,,51200.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,3,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_3-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 5,,,,10240.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,4,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_4-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 6,,,,10240.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,5,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_5-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 7,,,,15360.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,6,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_6-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 8,,,,25600.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,8,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_7-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 9,,,,1024.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,9,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_8-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 10,,,,10240.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,10,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_9-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 11,,,,10240.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,11,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_10-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 12,,,,102400.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,12,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_11-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 13,,,,51200.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,13,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_12-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 14,,,,25600.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,14,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_13-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 15,,,,15360.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1001,,,0,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_14-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 16,,,,102400.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1001,,,1,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_15-000001.vmdk,,,,,,,,,,,,,,,,,
P-VC-01,poweredOn,False,,Hard disk 17,,,,204800.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1001,,,2,,[FS1-P-ESX-VM-05] P-VC-01/P-VC-01_16-000001.vmdk,,,,,,,,,,,,,,,,,
P-MOODLE-OL-03,poweredOn,False,,Hard disk 1,,,,256010.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-02] P-MOODLE-OL-03/P-MOODLE-OL-03-000004.vmdk,,,,,,,,,,,,,,,,,
P-AD-DS-06,poweredOn,False,,Hard disk 1,,,,153600.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-03] P-AD-DS-06/P-AD-DS-06-000001.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-APP-05,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-05] P-BAN9-APP-05/P-BAN9-APP-05-000002.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-APP-05,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-P-ESX-VM-05] P-BAN9-APP-05/P-BAN9-APP-05_1-000002.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-APP-05,poweredOn,False,,Hard disk 3,,,,81920.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-P-ESX-VM-05] P-BAN9-APP-05/P-BAN9-APP-05_2-000001.vmdk,,,,,,,,,,,,,,,,,
P-IMP-DBF-01,poweredOn,False,,Hard disk 1,,,,460810.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-03] P-IMP-DBF-01/P-IMP-DBF-01-000002.vmdk,,,,,,,,,,,,,,,,,
P-IMP-DBF-01,poweredOn,False,,Hard disk 2,,,,512010.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,1,,[FS1-P-ESX-VM-03] P-IMP-DBF-01/P-IMP-DBF-01_1-000002.vmdk,,,,,,,,,,,,,,,,,
P-MINEMELDPA-01,poweredOn,False,,Hard disk 1,,,,112660.48,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-06] P-MINEMELDPA-01/P-MINEMELDPA-01-000001.vmdk,,,,,,,,,,,,,,,,,
P-NG-01,poweredOn,False,,Hard disk 1,,,,112650.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-03] P-NG-01/P-NG-01_2.vmdk,,,,,,,,,,,,,,,,,
P-DB-GALERA-OL9-01,poweredOn,False,,Hard disk 1,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-03] P-DB-GALERA-OL9-01/P-DB-GALERA-OL9-01_4-000004.vmdk,,,,,,,,,,,,,,,,,
P-APP-PASEC-OLN-01,poweredOn,False,,Hard disk 1,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-01] P-APP-PASEC-OLN-01/P-APP-PASEC-OLN-01-000005.vmdk,,,,,,,,,,,,,,,,,
P-APP-REDCAP-OLN-01,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-02] P-APP-REDCAP-OLN-01/P-APP-REDCAP-OLN-01-000007.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-APP-01-CL,poweredOff,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-05] P-BAN9-APP-01-CL/P-BAN9-APP-01-CL_3.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-APP-01-CL,poweredOff,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-P-ESX-VM-05] P-BAN9-APP-01-CL/P-BAN9-APP-01-CL_5.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-APP-01-CL,poweredOff,False,,Hard disk 3,,,,81920.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-P-ESX-VM-05] P-BAN9-APP-01-CL/P-BAN9-APP-01-CL_7.vmdk,,,,,,,,,,,,,,,,,
P-GITLAB-OLNX-01,poweredOn,False,,Hard disk 1,,,,307210.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-05] P-GITLAB-OLNX-01/P-GITLAB-OLNX-01-000009.vmdk,,,,,,,,,,,,,,,,,
P-IMP-MX-WAF-01,poweredOn,False,,Hard disk 1,,,,870410.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-08] P-IMP-MX-WAF-01-CLON/P-IMP-MX-WAF-01-CLON_46.vmdk,,,,,,,,,,,,,,,,,
P-GEOCENTRO-OLNX-01,poweredOn,False,,Hard disk 1,,,,122890.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-05] P-GEOCENTRO-OLNX-01/P-GEOCENTRO-OLNX-01-000007.vmdk,,,,,,,,,,,,,,,,,
P-IMP-MX-DBF-01,poweredOn,False,,Hard disk 1,,,,819210.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-04] P-IMP-MX-DBF-01/P-IMP-MX-DBF-01-000002.vmdk,,,,,,,,,,,,,,,,,
P-GI-01,poweredOn,False,,Hard disk 1,,,,1048576.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-08] P-GI-01/P-GI-01-000001.vmdk,,,,,,,,,,,,,,,,,
P-ZB-FE-01,poweredOn,False,,Hard disk 1,,,,81930.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-01] P-ZB-FE-01/P-ZB-FE-01-000001.vmdk,,,,,,,,,,,,,,,,,
P-HUBI-LNX-01,poweredOn,False,,Hard disk 1,,,,512010.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-02] P-HUBI-LNX-01/P-HUBI-LNX-01-000004.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-ADMP-01,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-05] P-BAN9-ADMP-01/P-BAN9-ADMP-01-000002.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-ADMP-01,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-P-ESX-VM-05] P-BAN9-ADMP-01/P-BAN9-ADMP-01_1-000002.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-ADMP-01,poweredOn,False,,Hard disk 3,,,,81920.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-P-ESX-VM-05] P-BAN9-ADMP-01/P-BAN9-ADMP-01_2-000001.vmdk,,,,,,,,,,,,,,,,,
P-RADIUS-01,poweredOn,False,,Hard disk 1,,,,20480.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-07] P-RADIUS-01/P-RADIUS-01_2-000001.vmdk,,,,,,,,,,,,,,,,,
P-RADIUS-01,poweredOn,False,,Hard disk 2,,,,20480.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-P-ESX-VM-07] P-RADIUS-01/P-RADIUS-01-000001.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-APP-02,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-02] P-BAN9-APP-02/P-BAN9-APP-02-000002.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-APP-02,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-P-ESX-VM-02] P-BAN9-APP-02/P-BAN9-APP-02_1-000002.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-APP-02,poweredOn,False,,Hard disk 3,,,,81920.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-P-ESX-VM-02] P-BAN9-APP-02/P-BAN9-APP-02_2-000001.vmdk,,,,,,,,,,,,,,,,,
T-APP-INFOREDESTI-01,poweredOn,False,,Hard disk 1,,,,40960.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-03] T-APP-INFOREDESTI-01/T-APP-INFOREDESTI-01_3-000001.vmdk,,,,,,,,,,,,,,,,,
P-WEBWORK-01,poweredOn,False,,Hard disk 1,,,,30720.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-01] P-WEBWORK-01/P-WEBWORK-01-000003.vmdk,,,,,,,,,,,,,,,,,
P-WEBWORK-01,poweredOn,False,,Hard disk 2,,,,81920.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-P-ESX-VM-01] P-WEBWORK-01/P-WEBWORK-01_1-000003.vmdk,,,,,,,,,,,,,,,,,
P-APP-ANSIBLE-OL9-01,poweredOn,False,,Hard disk 1,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-02] P-APP-ANSIBLE-OL9-01/P-APP-ANSIBLE-OL9-01-000003.vmdk,,,,,,,,,,,,,,,,,
P-NTP-01,poweredOn,False,,Hard disk 1,,,,20480.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-02] P-NTP-01(N)/P-NTP-01(N).vmdk,,,,,,,,,,,,,,,,,
P-BAN9-APP-01,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-02] P-BAN9-APP-01/P-BAN9-APP-01-000002.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-APP-01,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-P-ESX-VM-02] P-BAN9-APP-01/P-BAN9-APP-01_1-000002.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-APP-01,poweredOn,False,,Hard disk 3,,,,81920.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-P-ESX-VM-02] P-BAN9-APP-01/P-BAN9-APP-01_2-000001.vmdk,,,,,,,,,,,,,,,,,
P-FIN-MS-01,poweredOn,False,,Hard disk 1,,,,112650.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-07] P-FIN-MS-01/P-FIN-MS-01-000004.vmdk,,,,,,,,,,,,,,,,,
P-ACR-CLOUD-02,poweredOn,False,,Hard disk 1,,,,8192.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-07] P-ACR-CLOUD-02_1/P-ACR-CLOUD-02.vmdk,,,,,,,,,,,,,,,,,
P-ACR-CLOUD-02,poweredOn,False,,Hard disk 2,,,,1024.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1001,,,0,,[FS1-P-ESX-VM-07] P-ACR-CLOUD-02_1/P-ACR-CLOUD-02_1.vmdk,,,,,,,,,,,,,,,,,
P-ACR-CLOUD-02,poweredOn,False,,Hard disk 3,,,,16384.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1002,,,0,,[FS1-P-ESX-VM-07] P-ACR-CLOUD-02_1/P-ACR-CLOUD-02_2.vmdk,,,,,,,,,,,,,,,,,
P-EDUROAM-01,poweredOn,False,,Hard disk 1,,,,40980.48,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-04] P-EDUROAM-01/P-EDUROAM-01-000001.vmdk,,,,,,,,,,,,,,,,,
P-WWW4-OL-01,poweredOff,False,,Hard disk 1,,,,112650.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-07] P-WWW4-OL-01/P-WWW4-OL-01-000001.vmdk,,,,,,,,,,,,,,,,,
P-WWW4-OL-01,poweredOff,False,,Hard disk 2,,,,204810.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,1,,[FS1-P-ESX-VM-07] P-WWW4-OL-01/P-WWW4-OL-01_1-000001.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-SSB-01,poweredOn,False,,Hard disk 1,,,,102400.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-04] P-BAN9-SSB-01/P-BAN9-SSB-01-000002.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-SSB-01,poweredOn,False,,Hard disk 2,,,,61440.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,1,,[FS1-P-ESX-VM-04] P-BAN9-SSB-01/P-BAN9-SSB-01_1-000002.vmdk,,,,,,,,,,,,,,,,,
P-BAN9-SSB-01,poweredOn,False,,Hard disk 3,,,,81920.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,2,,[FS1-P-ESX-VM-04] P-BAN9-SSB-01/P-BAN9-SSB-01_2-000001.vmdk,,,,,,,,,,,,,,,,,
P-IMP-GW-WAF-01A,poweredOn,False,,Hard disk 1,,,,163840.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-06] P-IMP-GW-WAF-01A/P-IMP-GW-WAF-01A.vmdk,,,,,,,,,,,,,,,,,
P-WS-EXT-02,poweredOn,False,,Hard disk 1,,,,204800.0,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-08] P-WS-EXT-02/P-WS-EXT-02-000003.vmdk,,,,,,,,,,,,,,,,,
P-ACR-CLOUD-01,poweredOn,False,,Hard disk 1,,,,8192.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-03] P-ACR-CLOUD-01/P-ACR-CLOUD-01.vmdk,,,,,,,,,,,,,,,,,
P-ACR-CLOUD-01,poweredOn,False,,Hard disk 2,,,,1024.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1001,,,0,,[FS1-P-ESX-VM-03] P-ACR-CLOUD-01/P-ACR-CLOUD-01_1.vmdk,,,,,,,,,,,,,,,,,
P-ACR-CLOUD-01,poweredOn,False,,Hard disk 3,,,,16384.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1002,,,0,,[FS1-P-ESX-VM-03] P-ACR-CLOUD-01/P-ACR-CLOUD-01_2.vmdk,,,,,,,,,,,,,,,,,
P-ACR-CLOUD-01,poweredOn,False,,Hard disk 4,,,,204810.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,2,,[FS1-P-ESX-VM-08] P-MYSQL-DB-02/P-MYSQL-DB-02-000003.vmdk,,,,,,,,,,,,,,,,,
P-ACR-CLOUD-01,poweredOn,False,,Hard disk 5,,,,102410.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,3,,[FS1-P-ESX-VM-07] P-MYSQL-DB-01/P-MYSQL-DB-01-000003.vmdk,,,,,,,,,,,,,,,,,
P-ACR-CLOUD-01,poweredOn,False,,Hard disk 6,,,,204810.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,1,,[FS1-P-ESX-VM-01] P-KOVM-CLC-01/P-KOVM-CLC-01.vmdk,,,,,,,,,,,,,,,,,
P-ACR-CLOUD-01,poweredOn,False,,Hard disk 7,,,,51210.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,4,,[FS1-P-ESX-VM-01] P-KOVM-CLC-01/P-KOVM-CLC-01_1.vmdk,,,,,,,,,,,,,,,,,
P-ACR-CLOUD-01,poweredOn,False,,Hard disk 8,,,,51210.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,5,,[FS1-P-ESX-VM-01] P-KOVM-CLC-01/P-KOVM-CLC-01_2.vmdk,,,,,,,,,,,,,,,,,
P-ACR-CLOUD-01,poweredOn,False,,Hard disk 9,,,,51210.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,6,,[FS1-P-ESX-VM-01] P-KOVM-CLC-01/P-KOVM-CLC-01_3.vmdk,,,,,,,,,,,,,,,,,
P-ACR-CLOUD-01,poweredOn,False,,Hard disk 10,,,,51210.24,,vim.vm.device.VirtualDisk,,True,,,,,,,,1000,,,8,,[FS1-P-ESX-VM-01] P-KOVM-CLC-01/P-KOVM-CLC-01_4.vmdk,,,,,,,,,,,,,,,,,
P-ACR-CLOUD-01,poweredOn,False,,Hard disk 11,,,,153600.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,9,,[FS1-P-ESX-VM-03] P-AD-DS-06/P-AD-DS-06-000002.vmdk,,,,,,,,,,,,,,,,,
P-EXPEDITION-PA-01,poweredOn,False,,Hard disk 1,,,,40960.0,,vim.vm.device.VirtualDisk,,False,,,,,,,,1000,,,0,,[FS1-P-ESX-VM-06] P-EXPEDITION-PA-01/P-EXPEDITION-PA-01-000001.vmdk,,,,,,,,,,,,,,,,,
