VM,Powerstate,Template,SRM Placeholder,Disk Key,Disk,Capacity MiB,Consumed MiB,Free MiB,Free %,Internal Sort Column,Annotation,Backup status,ClusterInvariantVMMId,Last backup,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server,VI SDK UUID
P-DLAB-01,poweredOn,False,,,/,117822,15496,102326,86.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-03.usfq.edu.ec,,,,,,,
P-DLAB-01,poweredOn,False,,,/boot,1014,293,721,71.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-03.usfq.edu.ec,,,,,,,
P-DLAB-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,117822,15496,102326,86.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-03.usfq.edu.ec,,,,,,,
P-HIKCENTRAL-01,poweredOn,False,,,C:\,457278,162154,295124,64.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-APP-ORPHEUS-01,poweredOn,False,,,/,15288,4206,11082,72.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-APP-ORPHEUS-01,poweredOn,False,,,/var,16320,4768,11552,70.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-APP-ORPHEUS-01,poweredOn,False,,,/home,20416,12256,8160,40.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-APP-ORPHEUS-01,poweredOn,False,,,/tmp,5056,68,4988,98.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-APP-ORPHEUS-01,poweredOn,False,,,/boot,960,583,377,39.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-APP-ORPHEUS-01,poweredOn,False,,,/boot/efi,1021,7,1014,99.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-APP-ORPHEUS-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,16320,4768,11552,70.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-APP-LIB-01,poweredOn,False,,,/,14264,4759,9505,66.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-APP-LIB-01,poweredOn,False,,,/var,10176,5293,4883,48.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-APP-LIB-01,poweredOn,False,,,/boot,960,619,341,35.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-APP-LIB-01,poweredOn,False,,,/tmp,4032,64,3968,98.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-APP-LIB-01,poweredOn,False,,,/home,22464,2640,19824,88.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-APP-LIB-01,poweredOn,False,,,/boot/efi,1021,7,1014,99.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-APP-LIB-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,10176,5293,4883,48.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-01.usfq.edu.ec,,,,,,,
P-UCS-01,poweredOn,False,,,/,37603,12282,25321,67.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-UCS-01,poweredOn,False,,,/boot,98,30,68,69.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-UCS-01,poweredOn,False,,,/bootflash,40309,7876,32433,80.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-ZSCALER-01,poweredOn,False,,,/,10176,2092,8084,79.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-ZSCALER-01,poweredOn,False,,,/boot,536,283,253,47.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-ZSCALER-01,poweredOn,False,,,/tmp,10176,104,10072,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-ZSCALER-01,poweredOn,False,,,/var,5056,245,4811,95.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-ZSCALER-01,poweredOn,False,,,/home,10176,104,10072,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-ZSCALER-01,poweredOn,False,,,/var/log,10176,1277,8899,87.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-ZSCALER-01,poweredOn,False,,,/var/tmp,5056,68,4988,98.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-ZSCALER-01,poweredOn,False,,,/var/log/audit,10176,144,10032,98.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-WORDPRESS-OL-02,poweredOn,False,,,/,51175,7870,43305,84.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-WORDPRESS-OL-02,poweredOn,False,,,/home,42067,1016,41051,97.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-WORDPRESS-OL-02,poweredOn,False,,,/boot,975,357,618,63.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-WORDPRESS-OL-02,poweredOn,False,,,/opt/sentinelone/rpm_mount,51175,7870,43305,84.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-THALES-TKN-01,poweredOn,False,,,/,9979,3732,6247,62.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-THALES-TKN-01,poweredOn,False,,,/boot,1945,371,1574,80.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-THALES-TKN-01,poweredOn,False,,,/tmp,4955,275,4680,94.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-THALES-TKN-01,poweredOn,False,,,/var,54116,26048,28068,51.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-THALES-TKN-01,poweredOn,False,,,/var/log,25026,4025,21001,83.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-PROXY-02,poweredOn,False,,,/,29894,18374,11520,38.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-PROXY-02,poweredOn,False,,,/boot,1014,466,548,54.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-PROXY-02,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-PROXY-02,poweredOn,False,,,/opt/sentinelone/rpm_mount,29894,18374,11520,38.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-PROXY-OL9-01,poweredOn,False,,,/,44388,2252,42136,94.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-PROXY-OL9-01,poweredOn,False,,,/boot,960,281,679,70.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-PROXY-OL9-01,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NSS-02,poweredOn,False,,,/,9678,4243,5435,56.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NSS-02,poweredOn,False,,,/home,4774,357,4417,92.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NSS-02,poweredOn,False,,,/tmp,1945,119,1826,93.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NSS-02,poweredOn,False,,,/var,7711,7711,0,0.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NSS-02,poweredOn,False,,,/boot,2038,342,1696,83.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NSS-02,poweredOn,False,,,/opt/sentinelone/rpm_mount,7711,7711,0,0.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-0L95-01,poweredOn,False,,,/,15288,4420,10868,71.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-0L95-01,poweredOn,False,,,/boot,960,582,378,39.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-0L95-01,poweredOn,False,,,/var,16320,5592,10728,65.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-0L95-01,poweredOn,False,,,/tmp,5056,68,4988,98.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-0L95-01,poweredOn,False,,,/home,10176,1719,8457,83.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-0L95-01,poweredOn,False,,,/boot/efi,1021,7,1014,99.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-0L95-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,16320,5592,10728,65.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-HUBI-PYTHON-OLNX-01,poweredOn,False,,,/,102441,18271,84170,82.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-HUBI-PYTHON-OLNX-01,poweredOn,False,,,/boot,2550,496,2054,80.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-HUBI-PYTHON-OLNX-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,102441,18271,84170,82.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-APP-INFOREDESTI-01,poweredOn,False,,,/,15288,5509,9779,64.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-APP-INFOREDESTI-01,poweredOn,False,,,/tmp,1984,47,1937,97.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-APP-INFOREDESTI-01,poweredOn,False,,,/home,5056,1773,3283,64.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-APP-INFOREDESTI-01,poweredOn,False,,,/var,10176,4509,5667,55.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-APP-INFOREDESTI-01,poweredOn,False,,,/boot,960,619,341,35.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-APP-INFOREDESTI-01,poweredOn,False,,,/boot/efi,1021,7,1014,99.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-APP-INFOREDESTI-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,10176,4509,5667,55.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ARBITRAJE-01,poweredOn,False,,,/,71764,14748,57016,79.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ARBITRAJE-01,poweredOn,False,,,/boot,1014,300,714,70.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ARBITRAJE-01,poweredOn,False,,,/home,5110,1173,3937,77.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ARBITRAJE-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,71764,14748,57016,79.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-WORDPRESS-OL-01,poweredOn,False,,,/,102441,12979,89462,87.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-WORDPRESS-OL-01,poweredOn,False,,,/home,102349,7878,94471,92.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-WORDPRESS-OL-01,poweredOn,False,,,/boot,2550,491,2059,80.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-WORDPRESS-OL-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,102441,12979,89462,87.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-IMP-GW-WAF-02,poweredOn,False,,,/,29400,15551,13849,47.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-IMP-GW-WAF-02,poweredOn,False,,,/boot,968,151,817,84.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-IMP-GW-WAF-02,poweredOn,False,,,/home,968,5,963,99.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-IMP-GW-WAF-02,poweredOn,False,,,/data,71563,3042,68521,95.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-IMP-GW-WAF-02,poweredOn,False,,,/var,39243,7483,31760,80.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-IMP-GW-WAF-02,poweredOn,False,,,/var/log/audit,1936,46,1890,97.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-MONITOREO-UCS,poweredOn,False,,,/,82276,19170,63106,76.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-MONITOREO-UCS,poweredOn,False,,,/boot,960,309,651,67.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-MONITOREO-UCS,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-PROXY-01,poweredOn,False,,,/,13106,7873,5233,39.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-PROXY-01,poweredOn,False,,,/boot,1014,495,519,51.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-PROXY-01,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-PROXY-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,13106,7873,5233,39.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-04,poweredOn,False,,,/,19990,223,19767,98.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-04,poweredOn,False,,,/usr,14990,6899,8091,54.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-04,poweredOn,False,,,/opt,9990,2470,7520,75.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-04,poweredOn,False,,,/boot,1014,466,548,54.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-04,poweredOn,False,,,/u01,61336,7289,54047,88.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-04,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-04,poweredOn,False,,,/home,14990,1262,13728,91.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-04,poweredOn,False,,,/var,96910,8827,88083,90.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-04,poweredOn,False,,,/tmp,9990,103,9887,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-04,poweredOn,False,,,/opt/sentinelone/rpm_mount,96910,8827,88083,90.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-APP-ORPHEUS-01,poweredOn,False,,,/,15288,3882,11406,74.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-APP-ORPHEUS-01,poweredOn,False,,,/var,16320,6392,9928,60.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-APP-ORPHEUS-01,poweredOn,False,,,/home,20416,11811,8605,42.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-APP-ORPHEUS-01,poweredOn,False,,,/boot,960,582,378,39.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-APP-ORPHEUS-01,poweredOn,False,,,/tmp,5056,68,4988,98.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-APP-ORPHEUS-01,poweredOn,False,,,/boot/efi,1021,7,1014,99.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-APP-ORPHEUS-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,16320,6392,9928,60.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ACR-CLOUD-03,poweredOn,False,,,/,7916,2093,5823,73.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-APP-LIB-01,poweredOn,False,,,/,14268,4515,9753,68.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-APP-LIB-01,poweredOn,False,,,/tmp,4032,64,3968,98.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-APP-LIB-01,poweredOn,False,,,/home,22464,1260,21204,94.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-APP-LIB-01,poweredOn,False,,,/var,10176,10087,89,0.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-APP-LIB-01,poweredOn,False,,,/boot,960,576,384,40.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-APP-LIB-01,poweredOn,False,,,/boot/efi,1021,7,1014,99.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-APP-LIB-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,10176,10087,89,0.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-QUALYS-02,poweredOn,False,,,/,1966,852,1114,56.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-QUALYS-02,poweredOn,False,,,/tmp,385,10,375,97.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-QUALYS-02,poweredOn,False,,,/var,4919,252,4667,94.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-QUALYS-02,poweredOn,False,,,/boot,193,25,168,87.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-QUALYS-02,poweredOn,False,,,/usr/local/qualys,33205,14934,18271,55.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BEPBRIM-01,poweredOn,False,,,/,19990,226,19764,98.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BEPBRIM-01,poweredOn,False,,,/usr,14990,6914,8076,53.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BEPBRIM-01,poweredOn,False,,,/opt,9990,2675,7315,73.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BEPBRIM-01,poweredOn,False,,,/boot,1014,495,519,51.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BEPBRIM-01,poweredOn,False,,,/u01,61336,4602,56734,92.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BEPBRIM-01,poweredOn,False,,,/home,14990,1286,13704,91.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BEPBRIM-01,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BEPBRIM-01,poweredOn,False,,,/tmp,9990,103,9887,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BEPBRIM-01,poweredOn,False,,,/var,96910,8994,87916,90.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BEPBRIM-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,96910,8994,87916,90.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-KOVM-CLC-01-CLON,poweredOn,False,,,/,51582,18922,32660,63.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-KOVM-CLC-01-CLON,poweredOn,False,,,/boot,1014,733,281,27.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-KOVM-CLC-01-CLON,poweredOn,False,,,/boot/efi,598,5,593,99.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-KOVM-CLC-01-CLON,poweredOn,False,,,/u01,131008,77157,53851,41.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-KOVM-CLC-01-CLON,poweredOn,False,,,/backup,51096,6120,44976,88.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-KOVM-CLC-01-CLON,poweredOn,False,,,/opt/sentinelone/rpm_mount,51582,18922,32660,63.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ACR-CLOUD-04,poweredOn,False,,,/,7916,1948,5968,75.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ACR-CLOUD-04,poweredOn,False,,,/tmp/.temp_mount_ApRrBX,1014,466,548,54.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ACR-CLOUD-04,poweredOn,False,,,/tmp/.temp_mount_gNPAI9,9990,2504,7486,74.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
