VM,Powerstate,Template,SRM Placeholder,Disk Key,Disk,Capacity MiB,Consumed MiB,Free MiB,Free %,Internal Sort Column,Annotation,Backup status,ClusterInvariantVMMId,Last backup,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server,VI SDK UUID
T-THALES-CTM-01,poweredOn,False,,,/,59684,25323,34361,57.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-THALES-CTM-01,poweredOn,False,,,/boot,461,163,298,64.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-THALES-CTM-01,poweredOn,False,,,/var/lib/docker/volumes/kylo_audit-log-files/_data,59684,25323,34361,57.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NESSUS-01,poweredOn,False,,,/,49076,39701,9375,19.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NESSUS-01,poweredOn,False,,,/var/snap/firefox/common/host-hunspell,49076,39701,9375,19.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NESSUS-01,poweredOn,False,,,/boot,1945,381,1564,80.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ENGINE-GIZ-01,poweredOn,False,,,/,102441,14507,87934,85.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ENGINE-GIZ-01,poweredOn,False,,,/boot,2550,490,2060,80.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-GRAFANA-01,poweredOn,False,,,/,69993,10862,59131,84.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-GRAFANA-01,poweredOn,False,,,/boot,2038,499,1539,75.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-GRAFANA-01,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-GRAFANA-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,69993,10862,59131,84.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BATCH-01,poweredOn,False,,,/,21989,238,21751,98.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BATCH-01,poweredOn,False,,,/usr,14990,7265,7725,51.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BATCH-01,poweredOn,False,,,/u01,204696,85712,118984,58.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BATCH-01,poweredOn,False,,,/opt,9990,2875,7115,71.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BATCH-01,poweredOn,False,,,/home,14990,2476,12514,83.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BATCH-01,poweredOn,False,,,/boot,1014,466,548,54.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BATCH-01,poweredOn,False,,,/tmp,9990,114,9876,98.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BATCH-01,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BATCH-01,poweredOn,False,,,/var,14990,7388,7602,50.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-BATCH-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,14990,7388,7602,50.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-03,poweredOn,False,,,/,19990,223,19767,98.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-03,poweredOn,False,,,/usr,14990,6918,8072,53.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-03,poweredOn,False,,,/home,14990,1277,13713,91.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-03,poweredOn,False,,,/opt,9990,2935,7055,70.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-03,poweredOn,False,,,/tmp,9990,103,9887,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-03,poweredOn,False,,,/boot,1014,437,577,56.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-03,poweredOn,False,,,/u01,61336,17499,43837,71.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-03,poweredOn,False,,,/var,96910,8889,88021,90.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-03,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-APP-03,poweredOn,False,,,/opt/sentinelone/rpm_mount,96910,8889,88021,90.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-ETHOS-01,poweredOn,False,,,/,19990,224,19766,98.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-ETHOS-01,poweredOn,False,,,/usr,14990,7226,7764,51.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-ETHOS-01,poweredOn,False,,,/opt,9990,2967,7023,70.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-ETHOS-01,poweredOn,False,,,/u01,61336,56572,4764,7.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-ETHOS-01,poweredOn,False,,,/boot,1014,446,568,56.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-ETHOS-01,poweredOn,False,,,/tmp,9990,103,9887,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-ETHOS-01,poweredOn,False,,,/home,14990,4329,10661,71.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-ETHOS-01,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-ETHOS-01,poweredOn,False,,,/var,51190,6104,45086,88.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BAN9-ETHOS-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,51190,6104,45086,88.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NSS-01,poweredOn,False,,,/,9678,4245,5433,56.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NSS-01,poweredOn,False,,,/var,7711,7711,0,0.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NSS-01,poweredOn,False,,,/home,4774,315,4459,93.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NSS-01,poweredOn,False,,,/tmp,1945,119,1826,93.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NSS-01,poweredOn,False,,,/boot,2038,343,1695,83.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-NSS-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,7711,7711,0,0.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-RADIUS-02,poweredOn,False,,,/,38409,36562,1847,4.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-RADIUS-02,poweredOn,False,,,/boot,1748,481,1267,72.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-FORTIDATA-01,poweredOn,False,,,/,4023,2609,1414,35.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-FORTIDATA-01,poweredOn,False,,,/data,5212,3290,1922,36.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-FORTIDATA-01,poweredOn,False,,,/var/log,511211,27044,484167,94.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-FORTIDATA-01,poweredOn,False,,,/home,560,41,519,92.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-PROXY-OL9-02,poweredOn,False,,,/,44388,2204,42184,95.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-PROXY-OL9-02,poweredOn,False,,,/boot,960,281,679,70.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-ZB-PROXY-OL9-02,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-OL95-02,poweredOn,False,,,/,15288,4348,10940,71.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-OL95-02,poweredOn,False,,,/boot,960,582,378,39.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-OL95-02,poweredOn,False,,,/tmp,5056,68,4988,98.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-OL95-02,poweredOn,False,,,/home,10176,217,9959,97.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-OL95-02,poweredOn,False,,,/var,16320,7834,8486,52.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-OL95-02,poweredOn,False,,,/boot/efi,1021,7,1014,99.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-OL95-02,poweredOn,False,,,/opt/sentinelone/rpm_mount,16320,7834,8486,52.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BIBREPO-OLNX-01,poweredOn,False,,,/,307245,166193,141052,45.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BIBREPO-OLNX-01,poweredOn,False,,,/boot,2550,525,2025,79.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-BIBREPO-OLNX-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,307245,166193,141052,45.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-02,poweredOn,False,,,/,15288,4567,10721,70.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-02,poweredOn,False,,,/var,16320,14315,2005,12.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-02,poweredOn,False,,,/tmp,5056,68,4988,98.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-02,poweredOn,False,,,/home,10176,1160,9016,88.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-02,poweredOn,False,,,/boot,960,583,377,39.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-02,poweredOn,False,,,/boot/efi,1021,7,1014,99.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-02,poweredOn,False,,,/opt/sentinelone/rpm_mount,16320,14315,2005,12.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-03,poweredOn,False,,,/,15288,4568,10720,70.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-03,poweredOn,False,,,/tmp,5056,68,4988,98.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-03,poweredOn,False,,,/var,16320,14325,1995,12.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-03,poweredOn,False,,,/boot,960,583,377,39.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-03,poweredOn,False,,,/home,10176,1160,9016,88.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-03,poweredOn,False,,,/boot/efi,1021,7,1014,99.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-03,poweredOn,False,,,/opt/sentinelone/rpm_mount,16320,14325,1995,12.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-WWW4-OL-01-NEW,poweredOn,False,,,/,102441,69774,32667,31.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-WWW4-OL-01-NEW,poweredOn,False,,,/boot,2550,486,2064,80.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-WWW4-OL-01-NEW,poweredOn,False,,,/home,204699,172340,32359,15.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-WWW4-OL-01-NEW,poweredOn,False,,,/opt/sentinelone/rpm_mount,102441,69774,32667,31.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-OL95-03,poweredOn,False,,,/,15288,4172,11116,72.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-OL95-03,poweredOn,False,,,/tmp,5056,68,4988,98.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-OL95-03,poweredOn,False,,,/var,16320,8036,8284,50.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-OL95-03,poweredOn,False,,,/home,10176,217,9959,97.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-OL95-03,poweredOn,False,,,/boot,960,582,378,39.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-OL95-03,poweredOn,False,,,/boot/efi,1021,7,1014,99.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
T-DB-GALERA-OL95-03,poweredOn,False,,,/opt/sentinelone/rpm_mount,16320,8036,8284,50.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-04.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/,48068,16342,31726,66.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/boot,487,73,414,85.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/boot/efi,9,1,8,88.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/storage/imagebuilder,9971,528,9443,94.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/storage/updatemgr,100212,5390,94822,94.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/storage/autodeploy,9971,528,9443,94.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/storage/netdump,981,67,914,93.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/storage/core,50080,2576,47504,94.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/storage/vtsdb,25018,1332,23686,94.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/storage/vtsdblog,15006,815,14191,94.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/storage/lifecycle,100212,9042,91170,91.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/storage/dblog,15006,1167,13839,92.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/storage/seat,25018,4446,20572,82.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/storage/db,9971,1313,8658,86.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/storage/log,9971,7188,2783,27.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/storage/archive,50080,47651,2429,4.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-VC-01,poweredOn,False,,,/storage/lvm_snapshot,200497,10255,190242,94.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-MOODLE-OL-03,poweredOn,False,,,/,101078,54840,46238,45.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-MOODLE-OL-03,poweredOn,False,,,/home,143533,117660,25873,18.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-MOODLE-OL-03,poweredOn,False,,,/boot,1014,289,725,71.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-MOODLE-OL-03,poweredOn,False,,,/opt/sentinelone/rpm_mount,101078,54840,46238,45.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-AD-DS-06,poweredOn,False,,,C:\,152982,63053,89929,58.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-05,poweredOn,False,,,/,19990,224,19766,98.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-05,poweredOn,False,,,/usr,14990,6878,8112,54.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-05,poweredOn,False,,,/tmp,9990,103,9887,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-05,poweredOn,False,,,/u01,61336,4203,57133,93.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-05,poweredOn,False,,,/opt,9990,2661,7329,73.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-05,poweredOn,False,,,/boot,1014,466,548,54.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-05,poweredOn,False,,,/var,96910,8518,88392,91.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-05,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-05,poweredOn,False,,,/home,14990,1278,13712,91.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-05,poweredOn,False,,,/opt/sentinelone/rpm_mount,96910,8518,88392,91.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-DBF-01,poweredOn,False,,,/,28094,14578,13516,48.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-DBF-01,poweredOn,False,,,/boot,237,153,84,35.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-DBF-01,poweredOn,False,,,/data,470166,104918,365248,77.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-DBF-01,poweredOn,False,,,/var,40189,16201,23988,59.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-MINEMELDPA-01,poweredOn,False,,,/,102441,18217,84224,82.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-MINEMELDPA-01,poweredOn,False,,,/boot,2550,520,2030,79.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-MINEMELDPA-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,102441,18217,84224,82.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-NG-01,poweredOn,False,,,/,102441,46164,56277,54.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-NG-01,poweredOn,False,,,/boot,2550,511,2039,80.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-NG-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,102441,46164,56277,54.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-01,poweredOn,False,,,/,15288,4562,10726,70.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-01,poweredOn,False,,,/tmp,5056,68,4988,98.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-01,poweredOn,False,,,/var,16320,15150,1170,7.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-01,poweredOn,False,,,/boot,960,546,414,43.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-01,poweredOn,False,,,/home,10176,3633,6543,64.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-DB-GALERA-OL9-01,poweredOn,False,,,/boot/efi,1021,7,1014,99.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
