VM,Powerstate,Template,SRM Placeholder,Disk Key,Disk,Capacity MiB,Consumed MiB,Free MiB,Free %,Internal Sort Column,Annotation,Backup status,ClusterInvariantVMMId,Last backup,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server,VI SDK UUID
P-DB-GALERA-OL9-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,16320,15150,1170,7.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-PASEC-OLN-01,poweredOn,False,,,/,32752,10519,22233,67.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-PASEC-OLN-01,poweredOn,False,,,/boot,1014,509,505,49.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-PASEC-OLN-01,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-PASEC-OLN-01,poweredOn,False,,,/home,22517,2500,20017,88.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-PASEC-OLN-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,32752,10519,22233,67.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-REDCAP-OLN-01,poweredOn,False,,,/,64964,11542,53422,82.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-REDCAP-OLN-01,poweredOn,False,,,/boot,1014,509,505,49.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-REDCAP-OLN-01,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-REDCAP-OLN-01,poweredOn,False,,,/home,30705,30670,35,0.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-REDCAP-OLN-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,64964,11542,53422,82.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GITLAB-OLNX-01,poweredOn,False,,,/,297958,25500,272458,91.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GITLAB-OLNX-01,poweredOn,False,,,/boot,1014,203,811,80.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GITLAB-OLNX-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,297958,25500,272458,91.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-MX-WAF-01,poweredOn,False,,,/,29400,17561,11839,40.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-MX-WAF-01,poweredOn,False,,,/boot,968,219,749,77.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-MX-WAF-01,poweredOn,False,,,/var,110936,38683,72253,65.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-MX-WAF-01,poweredOn,False,,,/home,968,6,962,99.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-MX-WAF-01,poweredOn,False,,,/var/log/audit,1936,44,1892,97.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GEOCENTRO-OLNX-01,poweredOn,False,,,/,114632,30017,84615,73.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GEOCENTRO-OLNX-01,poweredOn,False,,,/boot,2038,494,1544,75.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GEOCENTRO-OLNX-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,114632,30017,84615,73.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-MX-DBF-01,poweredOn,False,,,/,29400,26285,3115,10.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-MX-DBF-01,poweredOn,False,,,/boot,968,153,815,84.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-MX-DBF-01,poweredOn,False,,,/var,110936,66231,44705,40.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-MX-DBF-01,poweredOn,False,,,/home,968,73,895,92.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-MX-DBF-01,poweredOn,False,,,/var/log/audit,1936,41,1895,97.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GI-01,poweredOn,False,,,/,61420,16726,44694,72.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GI-01,poweredOn,False,,,/var,5110,522,4588,89.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GI-01,poweredOn,False,,,/boot,1014,251,763,75.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GI-01,poweredOn,False,,,/tmp,5106,69,5037,98.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GI-01,poweredOn,False,,,/var/tmp,5110,69,5041,98.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GI-01,poweredOn,False,,,/home,10230,4792,5438,53.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GI-01,poweredOn,False,,,/pam,946149,250016,696133,73.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GI-01,poweredOn,False,,,/var/log,4086,3143,943,23.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GI-01,poweredOn,False,,,/var/log/audit,4086,101,3985,97.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-GI-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,5110,522,4588,89.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-ZB-FE-01,poweredOn,False,,,/,70293,9810,60483,86.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-ZB-FE-01,poweredOn,False,,,/boot,2038,501,1537,75.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-ZB-FE-01,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-ZB-FE-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,70293,9810,60483,86.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-HUBI-LNX-01,poweredOn,False,,,/,184230,18855,165375,89.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-HUBI-LNX-01,poweredOn,False,,,/home,309097,97806,211291,68.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-HUBI-LNX-01,poweredOn,False,,,/boot,4086,341,3745,91.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-HUBI-LNX-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,184230,18855,165375,89.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-ADMP-01,poweredOn,False,,,/,19990,223,19767,98.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-ADMP-01,poweredOn,False,,,/usr,14990,6913,8077,53.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-ADMP-01,poweredOn,False,,,/boot,1014,466,548,54.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-ADMP-01,poweredOn,False,,,/u01,61336,11734,49602,80.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-ADMP-01,poweredOn,False,,,/home,14990,1635,13355,89.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-ADMP-01,poweredOn,False,,,/tmp,9990,103,9887,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-ADMP-01,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-ADMP-01,poweredOn,False,,,/opt,9990,3013,6977,69.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-ADMP-01,poweredOn,False,,,/var,81910,9193,72717,88.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-ADMP-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,81910,9193,72717,88.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-RADIUS-01,poweredOn,False,,,/,38409,36110,2299,6.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-RADIUS-01,poweredOn,False,,,/boot,1748,359,1389,79.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-02,poweredOn,False,,,/,19990,223,19767,98.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-02,poweredOn,False,,,/usr,14990,6899,8091,54.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-02,poweredOn,False,,,/boot,1014,466,548,54.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-02,poweredOn,False,,,/u01,61336,5880,55456,90.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-02,poweredOn,False,,,/opt,9990,3451,6539,65.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-02,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-02,poweredOn,False,,,/var,96910,8828,88082,90.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-02,poweredOn,False,,,/home,14990,1263,13727,91.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-02,poweredOn,False,,,/tmp,9990,103,9887,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-02,poweredOn,False,,,/opt/sentinelone/rpm_mount,96910,8828,88082,90.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
T-APP-INFOREDESTI-01,poweredOn,False,,,/,15288,5591,9697,63.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
T-APP-INFOREDESTI-01,poweredOn,False,,,/var,10176,5977,4199,41.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
T-APP-INFOREDESTI-01,poweredOn,False,,,/tmp,1984,50,1934,97.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
T-APP-INFOREDESTI-01,poweredOn,False,,,/home,5056,4457,599,11.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
T-APP-INFOREDESTI-01,poweredOn,False,,,/boot,960,561,399,41.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
T-APP-INFOREDESTI-01,poweredOn,False,,,/boot/efi,1021,6,1015,99.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
T-APP-INFOREDESTI-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,10176,5977,4199,41.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-WEBWORK-01,poweredOn,False,,,/,94617,30011,64606,68.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-WEBWORK-01,poweredOn,False,,,/boot,1945,310,1635,84.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-ANSIBLE-OL9-01,poweredOn,False,,,/,22456,18018,4438,19.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-ANSIBLE-OL9-01,poweredOn,False,,,/tmp,4032,61,3971,98.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-ANSIBLE-OL9-01,poweredOn,False,,,/var,10176,1345,8831,86.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-ANSIBLE-OL9-01,poweredOn,False,,,/boot,960,582,378,39.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-ANSIBLE-OL9-01,poweredOn,False,,,/boot/efi,1021,7,1014,99.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-APP-ANSIBLE-OL9-01,poweredOn,False,,,/home,10176,105,10071,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-NTP-01,poweredOn,False,,,/,16794,10677,6117,36.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-NTP-01,poweredOn,False,,,/boot,1014,479,535,52.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-NTP-01,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-NTP-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,16794,10677,6117,36.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-01,poweredOn,False,,,/,19990,223,19767,98.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-01,poweredOn,False,,,/usr,14990,6883,8107,54.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-01,poweredOn,False,,,/boot,1014,466,548,54.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-01,poweredOn,False,,,/u01,61336,21837,39499,64.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-01,poweredOn,False,,,/tmp,9990,103,9887,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-01,poweredOn,False,,,/opt,9990,2976,7014,70.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-01,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-01,poweredOn,False,,,/var,96910,6164,90746,93.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-01,poweredOn,False,,,/home,14990,1293,13697,91.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-APP-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,96910,6164,90746,93.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-FIN-MS-01,poweredOn,False,,,/,102441,74272,28169,27.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-FIN-MS-01,poweredOn,False,,,/boot,2550,526,2024,79.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-FIN-MS-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,102441,74272,28169,27.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-ACR-CLOUD-02,poweredOn,False,,,/,7916,2304,5612,70.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-EDUROAM-01,poweredOn,False,,,/,37861,18161,19700,52.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-EDUROAM-01,poweredOn,False,,,/boot,1014,274,740,73.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-EDUROAM-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,37861,18161,19700,52.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-WWW4-OL-01,poweredOff,False,,,/,102441,70531,31910,31.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-WWW4-OL-01,poweredOff,False,,,/home,204699,172534,32165,15.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-WWW4-OL-01,poweredOff,False,,,/boot,2550,492,2058,80.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-WWW4-OL-01,poweredOff,False,,,/opt/sentinelone/rpm_mount,102441,70531,31910,31.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-SSB-01,poweredOn,False,,,/,19990,223,19767,98.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-SSB-01,poweredOn,False,,,/usr,14990,6970,8020,53.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-SSB-01,poweredOn,False,,,/u01,61336,4515,56821,92.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-SSB-01,poweredOn,False,,,/opt,9990,2972,7018,70.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-SSB-01,poweredOn,False,,,/tmp,9990,103,9887,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-SSB-01,poweredOn,False,,,/boot,1014,437,577,56.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-SSB-01,poweredOn,False,,,/home,14990,2006,12984,86.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-SSB-01,poweredOn,False,,,/var,96910,7860,89050,91.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-SSB-01,poweredOn,False,,,/boot/efi,598,6,592,99.0,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-BAN9-SSB-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,96910,7860,89050,91.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-GW-WAF-01A,poweredOn,False,,,/,29400,15672,13728,46.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-GW-WAF-01A,poweredOn,False,,,/boot,968,151,817,84.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-GW-WAF-01A,poweredOn,False,,,/home,968,3,965,99.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-GW-WAF-01A,poweredOn,False,,,/data,71563,10359,61204,85.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-GW-WAF-01A,poweredOn,False,,,/var,39243,7487,31756,80.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-IMP-GW-WAF-01A,poweredOn,False,,,/var/log/audit,1936,40,1896,97.9,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-WS-EXT-02,poweredOn,False,,,C:\,204231,138286,65945,32.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-ACR-CLOUD-01,poweredOn,False,,,/,7916,2678,5238,66.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-EXPEDITION-PA-01,poweredOn,False,,,/,18069,6588,11481,63.5,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-EXPEDITION-PA-01,poweredOn,False,,,/boot,471,135,336,71.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-ZB-HAPROXY-01,poweredOn,False,,,/,102441,10870,91571,89.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-ZB-HAPROXY-01,poweredOn,False,,,/boot,2550,508,2042,80.1,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-ZB-HAPROXY-01,poweredOn,False,,,/opt/sentinelone/rpm_mount,102441,10870,91571,89.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-QUALYS-SCAN-01,poweredOn,False,,,/,1966,839,1127,57.3,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-QUALYS-SCAN-01,poweredOn,False,,,/tmp,385,10,375,97.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-QUALYS-SCAN-01,poweredOn,False,,,/var,4919,260,4659,94.7,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-QUALYS-SCAN-01,poweredOn,False,,,/boot,193,24,169,87.6,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-QUALYS-SCAN-01,poweredOn,False,,,/usr/local/qualys,33205,17185,16020,48.2,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-FW-INV-01,poweredOn,False,,,/,7047,6075,972,13.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-FW-INV-01,poweredOn,False,,,/opt/pancfg,16190,1877,14313,88.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-FW-INV-01,poweredOn,False,,,/opt/panrepo,8063,2196,5867,72.8,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-FW-INV-01,poweredOn,False,,,/opt/plugins/opt/pancfg/mgmt/plugins,16190,1877,14313,88.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
P-FW-INV-01,poweredOn,False,,,/opt/plugins/opt/pancfg/certificates/predefined,16190,1877,14313,88.4,,,,,,USFQ,USFQ-PRODUCCION,p-esx-02.usfq.edu.ec,,,,,,,
